timestampMs,poorSignal,eegRawValue,eegRawValueVolts,attention,meditation,blinkStrength,delta,theta,alphaLow,alphaHigh,betaLow,betaHigh,gammaLow,gammaMid,tagEvent,location
1486772925467,0,-312,-6.85546875E-5,48,48,71,416760,222410,16751664,16746311,8514,32754,644,494052,Tag0,unknown
1486772925504,0,80,1.7578125E-5,48,48,71,416760,222410,16751664,16746311,8514,32754,644,494052,Tag0,unknown
1486772925545,0,-370,-8.1298828125E-5,48,48,71,416760,222410,16751664,16746311,8514,32754,644,494052,Tag0,unknown
1486772925555,0,-59,-1.29638671875E-5,48,48,71,416760,222410,16751664,16746311,8514,32754,644,494052,Tag0,unknown
1486772925582,0,-169,-3.7133789062499996E-5,48,48,71,416760,222410,16751664,16746311,8514,32754,644,494052,Tag0,unknown
1486772925592,0,-172,-3.7792968750000005E-5,48,48,71,416760,222410,16751664,16746311,8514,32754,644,494052,Tag0,unknown
1486772925626,0,-177,-3.8891601562500006E-5,48,48,71,416760,222410,16751664,16746311,8514,32754,644,494052,Tag0,unknown
1486772925636,0,277,6.0864257812500005E-5,48,48,71,416760,222410,16751664,16746311,8514,32754,644,494052,Tag0,unknown
1486772925663,0,-187,-4.10888671875E-5,48,48,71,416760,222410,16751664,16746311,8514,32754,644,494052,Tag0,unknown
1486772925704,0,-130,-2.8564453125E-5,48,48,71,416760,222410,16751664,16746311,8514,32754,644,494052,Tag0,unknown
1486772925714,0,103,2.26318359375E-5,60,48,71,2684362,686821,186779,160724,4471,421860,8989,2171073,Tag0,unknown
1486772925743,0,81,1.77978515625E-5,60,48,71,2684362,686821,186779,160724,4471,421860,8989,2171073,Tag0,unknown
1486772925753,0,106,2.3291015625000003E-5,60,48,71,2684362,686821,186779,160724,4471,421860,8989,2171073,Tag0,unknown
1486772925775,0,57,1.2524414062500001E-5,60,48,71,2684362,686821,186779,160724,4471,421860,8989,2171073,Tag0,unknown
1486772925785,0,37,8.1298828125E-6,60,48,71,2684362,686821,186779,160724,4471,421860,8989,2171073,Tag0,unknown
1486772925817,0,-321,-7.053222656250001E-5,60,48,71,2684362,686821,186779,160724,4471,421860,8989,2171073,Tag0,unknown
1486772925856,0,-539,-1.1843261718750001E-4,60,48,71,2684362,686821,186779,160724,4471,421860,8989,2171073,Tag0,unknown
1486772925866,0,-52,-1.142578125E-5,60,48,71,2684362,686821,186779,160724,4471,421860,8989,2171073,Tag0,unknown
1486772925896,0,-561,-1.232666015625E-4,60,48,71,2684362,686821,186779,160724,4471,421860,8989,2171073,Tag0,unknown
1486772925906,0,-379,-8.32763671875E-5,60,48,71,2684362,686821,186779,160724,4471,421860,8989,2171073,Tag0,unknown
1486772925951,0,-517,-1.135986328125E-4,60,48,71,2684362,686821,186779,160724,4471,421860,8989,2171073,Tag0,unknown
1486772925988,0,-555,-1.219482421875E-4,60,48,71,2684362,686821,186779,160724,4471,421860,8989,2171073,Tag0,unknown
1486772925998,0,266,5.8447265625E-5,60,48,71,2684362,686821,186779,160724,4471,421860,8989,2171073,Tag0,unknown
1486772926008,0,-150,-3.2958984375E-5,60,48,71,2684362,686821,186779,160724,4471,421860,8989,2171073,Tag0,unknown
1486772926018,0,67,1.4721679687500002E-5,60,48,71,2684362,686821,186779,160724,4471,421860,8989,2171073,Tag0,unknown
1486772926053,0,-419,-9.206542968750001E-5,60,48,71,2684362,686821,186779,160724,4471,421860,8989,2171073,Tag0,unknown
1486772926063,0,-434,-9.5361328125E-5,60,48,71,2684362,686821,186779,160724,4471,421860,8989,2171073,Tag0,unknown
1486772926091,0,-214,-4.7021484375E-5,60,48,71,2684362,686821,186779,160724,4471,421860,8989,2171073,Tag0,unknown
1486772926126,0,104,2.28515625E-5,60,48,71,2684362,686821,186779,160724,4471,421860,8989,2171073,Tag0,unknown
1486772926136,0,-590,-1.29638671875E-4,60,48,71,2684362,686821,186779,160724,4471,421860,8989,2171073,Tag0,unknown
1486772926164,0,-301,-6.613769531250001E-5,60,48,71,2684362,686821,186779,160724,4471,421860,8989,2171073,Tag0,unknown
1486772926174,0,-299,-6.56982421875E-5,60,48,71,2684362,686821,186779,160724,4471,421860,8989,2171073,Tag0,unknown
1486772926209,0,-253,-5.55908203125E-5,60,48,71,2684362,686821,186779,160724,4471,421860,8989,2171073,Tag0,unknown
1486772926219,0,-857,-1.8830566406250002E-4,60,48,71,2684362,686821,186779,160724,4471,421860,8989,2171073,Tag0,unknown
1486772926239,0,-407,-8.94287109375E-5,60,48,71,2684362,686821,186779,160724,4471,421860,8989,2171073,Tag0,unknown
1486772926281,0,-441,-9.689941406250001E-5,60,48,71,2684362,686821,186779,160724,4471,421860,8989,2171073,Tag0,unknown
1486772926291,0,-238,-5.229492187500001E-5,60,48,71,2684362,686821,186779,160724,4471,421860,8989,2171073,Tag0,unknown
1486772926316,0,-237,-5.2075195312500004E-5,60,48,71,2684362,686821,186779,160724,4471,421860,8989,2171073,Tag0,unknown
1486772926326,0,-705,-1.549072265625E-4,60,48,71,2684362,686821,186779,160724,4471,421860,8989,2171073,Tag0,unknown
1486772926355,0,-778,-1.70947265625E-4,60,48,71,2684362,686821,186779,160724,4471,421860,8989,2171073,Tag0,unknown
1486772926365,0,-885,-1.944580078125E-4,60,48,71,2684362,686821,186779,160724,4471,421860,8989,2171073,Tag0,unknown
1486772926375,0,-604,-1.3271484375E-4,60,48,71,2684362,686821,186779,160724,4471,421860,8989,2171073,Tag0,unknown
1486772926395,0,-364,-7.998046875E-5,60,48,71,2684362,686821,186779,160724,4471,421860,8989,2171073,Tag0,unknown
1486772926439,0,-193,-4.2407226562500005E-5,60,48,71,2684362,686821,186779,160724,4471,421860,8989,2171073,Tag0,unknown
1486772926476,0,544,1.1953125000000001E-4,60,48,71,2684362,686821,186779,160724,4471,421860,8989,2171073,Tag0,unknown
1486772926486,0,499,1.096435546875E-4,60,48,71,2684362,686821,186779,160724,4471,421860,8989,2171073,Tag0,unknown
1486772926507,0,308,6.767578125E-5,60,48,71,2684362,686821,186779,160724,4471,421860,8989,2171073,Tag0,unknown
1486772926548,0,359,7.88818359375E-5,60,48,71,2684362,686821,186779,160724,4471,421860,8989,2171073,Tag0,unknown
1486772926558,0,-551,-1.210693359375E-4,60,48,71,2684362,686821,186779,160724,4471,421860,8989,2171073,Tag0,unknown
1486772926584,0,-578,-1.27001953125E-4,60,48,71,2684362,686821,186779,160724,4471,421860,8989,2171073,Tag0,unknown
1486772926594,0,-387,-8.50341796875E-5,60,48,71,2684362,686821,186779,160724,4471,421860,8989,2171073,Tag0,unknown
1486772926625,0,-505,-1.109619140625E-4,60,48,71,2684362,686821,186779,160724,4471,421860,8989,2171073,Tag0,unknown
1486772926637,0,-151,-3.31787109375E-5,60,48,71,2684362,686821,186779,160724,4471,421860,8989,2171073,Tag0,unknown
1486772926664,0,-599,-1.316162109375E-4,60,48,71,2684362,686821,186779,160724,4471,421860,8989,2171073,Tag0,unknown
1486772926674,0,583,1.281005859375E-4,60,48,71,2684362,686821,186779,160724,4471,421860,8989,2171073,Tag0,unknown
1486772926704,0,-308,-6.767578125E-5,41,38,71,295545,287328,5494,86323,20530,27804,14021,465241,Tag0,unknown
1486772926744,0,691,1.518310546875E-4,41,38,71,295545,287328,5494,86323,20530,27804,14021,465241,Tag0,unknown
1486772926754,0,-567,-1.245849609375E-4,41,38,71,295545,287328,5494,86323,20530,27804,14021,465241,Tag0,unknown
1486772926778,0,521,1.1447753906250001E-4,41,38,71,295545,287328,5494,86323,20530,27804,14021,465241,Tag0,unknown
1486772926818,0,599,1.316162109375E-4,41,38,71,295545,287328,5494,86323,20530,27804,14021,465241,Tag0,unknown
1486772926828,0,637,1.399658203125E-4,41,38,71,295545,287328,5494,86323,20530,27804,14021,465241,Tag0,unknown
1486772926857,0,1161,2.5510253906250004E-4,41,38,71,295545,287328,5494,86323,20530,27804,14021,465241,Tag0,unknown
1486772926867,0,1894,4.1616210937500003E-4,41,38,71,295545,287328,5494,86323,20530,27804,14021,465241,Tag0,unknown
1486772926894,0,1250,2.74658203125E-4,41,38,71,295545,287328,5494,86323,20530,27804,14021,465241,Tag0,unknown
1486772926904,0,806,1.7709960937499998E-4,41,38,71,295545,287328,5494,86323,20530,27804,14021,465241,Tag0,unknown
1486772926914,0,-1349,-2.9641113281250004E-4,41,38,71,295545,287328,5494,86323,20530,27804,14021,465241,Tag0,unknown
1486772926930,0,-465,-1.021728515625E-4,41,38,71,295545,287328,5494,86323,20530,27804,14021,465241,Tag0,unknown
1486772926940,0,112,2.4609375E-5,41,38,71,295545,287328,5494,86323,20530,27804,14021,465241,Tag0,unknown
1486772926950,0,513,1.127197265625E-4,41,38,71,295545,287328,5494,86323,20530,27804,14021,465241,Tag0,unknown
1486772926968,0,-196,-4.306640625E-5,41,38,71,295545,287328,5494,86323,20530,27804,14021,465241,Tag0,unknown
1486772927008,0,-99,-2.1752929687500003E-5,41,38,71,295545,287328,5494,86323,20530,27804,14021,465241,Tag0,unknown
1486772927018,0,874,1.9204101562500002E-4,41,38,71,295545,287328,5494,86323,20530,27804,14021,465241,Tag0,unknown
1486772927045,0,146,3.2080078125000004E-5,41,38,71,295545,287328,5494,86323,20530,27804,14021,465241,Tag0,unknown
1486772927055,0,26,5.712890625E-6,41,38,71,295545,287328,5494,86323,20530,27804,14021,465241,Tag0,unknown
1486772927081,0,-433,-9.51416015625E-5,41,38,71,295545,287328,5494,86323,20530,27804,14021,465241,Tag0,unknown
1486772927091,0,-887,-1.9489746093750003E-4,41,38,71,295545,287328,5494,86323,20530,27804,14021,465241,Tag0,unknown
1486772927120,0,-1065,-2.340087890625E-4,41,38,71,295545,287328,5494,86323,20530,27804,14021,465241,Tag0,unknown
1486772927130,0,-797,-1.751220703125E-4,41,38,71,295545,287328,5494,86323,20530,27804,14021,465241,Tag0,unknown
1486772927159,0,-498,-1.09423828125E-4,41,38,71,295545,287328,5494,86323,20530,27804,14021,465241,Tag0,unknown
1486772927197,0,75,1.64794921875E-5,41,38,71,295545,287328,5494,86323,20530,27804,14021,465241,Tag0,unknown
1486772927232,0,119,2.6147460937500004E-5,41,38,71,295545,287328,5494,86323,20530,27804,14021,465241,Tag0,unknown
1486772927258,0,-52,-1.142578125E-5,41,38,71,295545,287328,5494,86323,20530,27804,14021,465241,Tag0,unknown
1486772927269,0,327,7.18505859375E-5,41,38,71,295545,287328,5494,86323,20530,27804,14021,465241,Tag0,unknown
1486772927297,0,-24,-5.2734375E-6,41,38,71,295545,287328,5494,86323,20530,27804,14021,465241,Tag0,unknown
1486772927308,0,123,2.70263671875E-5,41,38,71,295545,287328,5494,86323,20530,27804,14021,465241,Tag0,unknown
1486772927318,0,-307,-6.74560546875E-5,41,38,71,295545,287328,5494,86323,20530,27804,14021,465241,Tag0,unknown
1486772927340,0,232,5.09765625E-5,41,38,71,295545,287328,5494,86323,20530,27804,14021,465241,Tag0,unknown
1486772927350,0,115,2.52685546875E-5,41,38,71,295545,287328,5494,86323,20530,27804,14021,465241,Tag0,unknown
1486772927372,0,189,4.15283203125E-5,41,38,71,295545,287328,5494,86323,20530,27804,14021,465241,Tag0,unknown
1486772927413,0,570,1.25244140625E-4,41,38,71,295545,287328,5494,86323,20530,27804,14021,465241,Tag0,unknown
1486772927423,0,-117,-2.5708007812499998E-5,41,38,71,295545,287328,5494,86323,20530,27804,14021,465241,Tag0,unknown
1486772927433,0,345,7.58056640625E-5,41,38,71,295545,287328,5494,86323,20530,27804,14021,465241,Tag0,unknown
1486772927453,0,311,6.833496093750001E-5,41,38,71,295545,287328,5494,86323,20530,27804,14021,465241,Tag0,unknown
1486772927468,0,571,1.254638671875E-4,41,38,71,295545,287328,5494,86323,20530,27804,14021,465241,Tag0,unknown
1486772927489,0,204,4.4824218749999996E-5,41,38,71,295545,287328,5494,86323,20530,27804,14021,465241,Tag0,unknown
1486772927499,0,-270,-5.9326171875E-5,41,38,71,295545,287328,5494,86323,20530,27804,14021,465241,Tag0,unknown
1486772927531,0,296,6.50390625E-5,41,38,71,295545,287328,5494,86323,20530,27804,14021,465241,Tag0,unknown
1486772927541,0,169,3.7133789062499996E-5,41,38,71,295545,287328,5494,86323,20530,27804,14021,465241,Tag0,unknown
1486772927573,0,325,7.14111328125E-5,41,38,71,295545,287328,5494,86323,20530,27804,14021,465241,Tag0,unknown
1486772927583,0,547,1.201904296875E-4,41,38,71,295545,287328,5494,86323,20530,27804,14021,465241,Tag0,unknown
1486772927608,0,525,1.153564453125E-4,41,38,71,295545,287328,5494,86323,20530,27804,14021,465241,Tag0,unknown
1486772927618,0,533,1.171142578125E-4,41,38,71,295545,287328,5494,86323,20530,27804,14021,465241,Tag0,unknown
1486772927649,0,299,6.56982421875E-5,41,38,71,295545,287328,5494,86323,20530,27804,14021,465241,Tag0,unknown
1486772927659,0,-235,-5.16357421875E-5,41,38,71,295545,287328,5494,86323,20530,27804,14021,465241,Tag0,unknown
1486772927685,0,-280,-6.15234375E-5,41,38,71,295545,287328,5494,86323,20530,27804,14021,465241,Tag0,unknown
1486772927695,0,81,1.77978515625E-5,44,47,71,1853447,890160,254144,327690,370516,290485,16772690,1567908,Tag0,unknown
1486772927724,0,379,8.32763671875E-5,44,47,71,1853447,890160,254144,327690,370516,290485,16772690,1567908,Tag0,unknown
1486772927734,0,561,1.232666015625E-4,44,47,71,1853447,890160,254144,327690,370516,290485,16772690,1567908,Tag0,unknown
1486772927761,0,185,4.06494140625E-5,44,47,71,1853447,890160,254144,327690,370516,290485,16772690,1567908,Tag0,unknown
1486772927771,0,150,3.2958984375E-5,44,47,71,1853447,890160,254144,327690,370516,290485,16772690,1567908,Tag0,unknown
1486772927781,0,-54,-1.1865234375000001E-5,44,47,71,1853447,890160,254144,327690,370516,290485,16772690,1567908,Tag0,unknown
1486772927799,0,261,5.73486328125E-5,44,47,71,1853447,890160,254144,327690,370516,290485,16772690,1567908,Tag0,unknown
1486772927809,0,306,6.723632812500001E-5,44,47,71,1853447,890160,254144,327690,370516,290485,16772690,1567908,Tag0,unknown
1486772927836,0,-21,-4.614257812500001E-6,44,47,71,1853447,890160,254144,327690,370516,290485,16772690,1567908,Tag0,unknown
1486772927850,0,-299,-6.56982421875E-5,44,47,71,1853447,890160,254144,327690,370516,290485,16772690,1567908,Tag0,unknown
1486772927863,0,-442,-9.7119140625E-5,44,47,71,1853447,890160,254144,327690,370516,290485,16772690,1567908,Tag0,unknown
1486772927879,0,21,4.614257812500001E-6,44,47,71,1853447,890160,254144,327690,370516,290485,16772690,1567908,Tag0,unknown
1486772927890,0,295,6.48193359375E-5,44,47,71,1853447,890160,254144,327690,370516,290485,16772690,1567908,Tag0,unknown
1486772927900,0,312,6.85546875E-5,44,47,71,1853447,890160,254144,327690,370516,290485,16772690,1567908,Tag0,unknown
1486772927910,0,-361,-7.93212890625E-5,44,47,71,1853447,890160,254144,327690,370516,290485,16772690,1567908,Tag0,unknown
1486772927920,0,81,1.77978515625E-5,44,47,71,1853447,890160,254144,327690,370516,290485,16772690,1567908,Tag0,unknown
1486772927930,0,-67,-1.4721679687500002E-5,44,47,71,1853447,890160,254144,327690,370516,290485,16772690,1567908,Tag0,unknown
1486772927948,0,-46,-1.0107421875E-5,44,47,71,1853447,890160,254144,327690,370516,290485,16772690,1567908,Tag0,unknown
1486772927958,0,-883,-1.9401855468750002E-4,44,47,71,1853447,890160,254144,327690,370516,290485,16772690,1567908,Tag0,unknown
1486772927968,0,-618,-1.35791015625E-4,44,47,71,1853447,890160,254144,327690,370516,290485,16772690,1567908,Tag0,unknown
1486772927986,0,51,1.1206054687499999E-5,44,47,71,1853447,890160,254144,327690,370516,290485,16772690,1567908,Tag0,unknown
1486772927996,0,102,2.2412109374999998E-5,44,47,71,1853447,890160,254144,327690,370516,290485,16772690,1567908,Tag0,unknown
1486772928006,0,-1029,-2.260986328125E-4,44,47,71,1853447,890160,254144,327690,370516,290485,16772690,1567908,Tag0,unknown
1486772928025,0,-647,-1.421630859375E-4,44,47,71,1853447,890160,254144,327690,370516,290485,16772690,1567908,Tag0,unknown
1486772928048,0,630,1.38427734375E-4,44,47,71,1853447,890160,254144,327690,370516,290485,16772690,1567908,Tag0,unknown
1486772928067,0,-73,-1.6040039062500002E-5,44,47,71,1853447,890160,254144,327690,370516,290485,16772690,1567908,Tag0,unknown
1486772928077,0,0,0.0,44,47,71,1853447,890160,254144,327690,370516,290485,16772690,1567908,Tag0,unknown
1486772928105,0,-537,-1.179931640625E-4,44,47,71,1853447,890160,254144,327690,370516,290485,16772690,1567908,Tag0,unknown
1486772928142,0,-395,-8.67919921875E-5,44,47,71,1853447,890160,254144,327690,370516,290485,16772690,1567908,Tag0,unknown
1486772928152,0,609,1.338134765625E-4,44,47,71,1853447,890160,254144,327690,370516,290485,16772690,1567908,Tag0,unknown
1486772928181,0,91,1.99951171875E-5,44,47,71,1853447,890160,254144,327690,370516,290485,16772690,1567908,Tag0,unknown
1486772928220,0,-321,-7.053222656250001E-5,44,47,71,1853447,890160,254144,327690,370516,290485,16772690,1567908,Tag0,unknown
1486772928259,0,-168,-3.691406250000001E-5,44,47,71,1853447,890160,254144,327690,370516,290485,16772690,1567908,Tag0,unknown
1486772928297,0,-166,-3.6474609375E-5,44,47,71,1853447,890160,254144,327690,370516,290485,16772690,1567908,Tag0,unknown
1486772928338,0,-285,-6.26220703125E-5,44,47,71,1853447,890160,254144,327690,370516,290485,16772690,1567908,Tag0,unknown
1486772928348,0,-73,-1.6040039062500002E-5,44,47,71,1853447,890160,254144,327690,370516,290485,16772690,1567908,Tag0,unknown
1486772928375,0,-881,-1.9357910156249998E-4,44,47,71,1853447,890160,254144,327690,370516,290485,16772690,1567908,Tag0,unknown
1486772928418,0,-502,-1.1030273437500001E-4,44,47,71,1853447,890160,254144,327690,370516,290485,16772690,1567908,Tag0,unknown
1486772928428,0,-631,-1.386474609375E-4,44,47,71,1853447,890160,254144,327690,370516,290485,16772690,1567908,Tag0,unknown
1486772928454,0,441,9.689941406250001E-5,44,47,71,1853447,890160,254144,327690,370516,290485,16772690,1567908,Tag0,unknown
1486772928464,0,123,2.70263671875E-5,44,47,71,1853447,890160,254144,327690,370516,290485,16772690,1567908,Tag0,unknown
1486772928510,0,188,4.1308593750000004E-5,44,47,71,1853447,890160,254144,327690,370516,290485,16772690,1567908,Tag0,unknown
1486772928545,0,208,4.5703125E-5,44,47,71,1853447,890160,254144,327690,370516,290485,16772690,1567908,Tag0,unknown
1486772928555,0,-503,-1.105224609375E-4,44,47,71,1853447,890160,254144,327690,370516,290485,16772690,1567908,Tag0,unknown
1486772928575,0,-14,-3.076171875E-6,44,47,71,1853447,890160,254144,327690,370516,290485,16772690,1567908,Tag0,unknown
1486772928585,0,-257,-5.64697265625E-5,44,47,71,1853447,890160,254144,327690,370516,290485,16772690,1567908,Tag0,unknown
1486772928614,0,455,9.99755859375E-5,44,47,71,1853447,890160,254144,327690,370516,290485,16772690,1567908,Tag0,unknown
1486772928624,0,551,1.210693359375E-4,44,47,71,1853447,890160,254144,327690,370516,290485,16772690,1567908,Tag0,unknown
1486772928650,0,396,8.701171875000001E-5,44,47,71,1853447,890160,254144,327690,370516,290485,16772690,1567908,Tag0,unknown
1486772928660,0,-116,-2.548828125E-5,44,47,71,1853447,890160,254144,327690,370516,290485,16772690,1567908,Tag0,unknown
1486772928689,0,513,1.127197265625E-4,44,47,71,1853447,890160,254144,327690,370516,290485,16772690,1567908,Tag0,unknown
1486772928699,0,-127,-2.79052734375E-5,29,56,71,682643,268200,136871,16767477,13355,16770834,7718,489176,Tag0,unknown
1486772928709,0,59,1.29638671875E-5,29,56,71,682643,268200,136871,16767477,13355,16770834,7718,489176,Tag0,unknown
1486772928728,0,-243,-5.33935546875E-5,29,56,71,682643,268200,136871,16767477,13355,16770834,7718,489176,Tag0,unknown
1486772928738,0,-185,-4.06494140625E-5,29,56,71,682643,268200,136871,16767477,13355,16770834,7718,489176,Tag0,unknown
1486772928764,0,116,2.548828125E-5,29,56,71,682643,268200,136871,16767477,13355,16770834,7718,489176,Tag0,unknown
1486772928774,0,-333,-7.316894531249999E-5,29,56,71,682643,268200,136871,16767477,13355,16770834,7718,489176,Tag0,unknown
1486772928805,0,-197,-4.32861328125E-5,29,56,71,682643,268200,136871,16767477,13355,16770834,7718,489176,Tag0,unknown
1486772928815,0,344,7.558593750000001E-5,29,56,71,682643,268200,136871,16767477,13355,16770834,7718,489176,Tag0,unknown
1486772928844,0,-86,-1.8896484375000003E-5,29,56,71,682643,268200,136871,16767477,13355,16770834,7718,489176,Tag0,unknown
1486772928854,0,-329,-7.229003906250001E-5,29,56,71,682643,268200,136871,16767477,13355,16770834,7718,489176,Tag0,unknown
1486772928894,0,-172,-3.7792968750000005E-5,29,56,71,682643,268200,136871,16767477,13355,16770834,7718,489176,Tag0,unknown
1486772928909,0,-324,-7.119140625E-5,29,56,71,682643,268200,136871,16767477,13355,16770834,7718,489176,Tag0,unknown
1486772928925,0,4,8.7890625E-7,29,56,71,682643,268200,136871,16767477,13355,16770834,7718,489176,Tag0,unknown
1486772928935,0,-522,-1.14697265625E-4,29,56,71,682643,268200,136871,16767477,13355,16770834,7718,489176,Tag0,unknown
1486772928958,0,-311,-6.833496093750001E-5,29,56,71,682643,268200,136871,16767477,13355,16770834,7718,489176,Tag0,unknown
1486772928968,0,-955,-2.098388671875E-4,29,56,71,682643,268200,136871,16767477,13355,16770834,7718,489176,Tag0,unknown
1486772928996,0,-533,-1.171142578125E-4,29,56,71,682643,268200,136871,16767477,13355,16770834,7718,489176,Tag0,unknown
1486772929031,0,28,6.15234375E-6,29,56,71,682643,268200,136871,16767477,13355,16770834,7718,489176,Tag0,unknown
1486772929041,0,-380,-8.349609375E-5,29,56,71,682643,268200,136871,16767477,13355,16770834,7718,489176,Tag0,unknown
1486772929055,0,-31,-6.8115234375E-6,29,56,71,682643,268200,136871,16767477,13355,16770834,7718,489176,Tag0,unknown
1486772929072,0,314,6.8994140625E-5,29,56,71,682643,268200,136871,16767477,13355,16770834,7718,489176,Tag0,unknown
1486772929082,0,-199,-4.3725585937499995E-5,29,56,71,682643,268200,136871,16767477,13355,16770834,7718,489176,Tag0,unknown
1486772929106,0,-104,-2.28515625E-5,29,56,71,682643,268200,136871,16767477,13355,16770834,7718,489176,Tag0,unknown
1486772929116,0,98,2.1533203125E-5,29,56,71,682643,268200,136871,16767477,13355,16770834,7718,489176,Tag0,unknown
1486772929145,0,-59,-1.29638671875E-5,29,56,71,682643,268200,136871,16767477,13355,16770834,7718,489176,Tag0,unknown
1486772929155,0,-71,-1.56005859375E-5,29,56,71,682643,268200,136871,16767477,13355,16770834,7718,489176,Tag0,unknown
1486772929184,0,566,1.2436523437500002E-4,29,56,71,682643,268200,136871,16767477,13355,16770834,7718,489176,Tag0,unknown
1486772929194,0,619,1.360107421875E-4,29,56,71,682643,268200,136871,16767477,13355,16770834,7718,489176,Tag0,unknown
1486772929228,0,-9,-1.9775390625E-6,29,56,71,682643,268200,136871,16767477,13355,16770834,7718,489176,Tag0,unknown
1486772929238,0,27,5.9326171875000005E-6,29,56,71,682643,268200,136871,16767477,13355,16770834,7718,489176,Tag0,unknown
1486772929266,0,-1210,-2.65869140625E-4,29,56,71,682643,268200,136871,16767477,13355,16770834,7718,489176,Tag0,unknown
1486772929302,0,-682,-1.4985351562500003E-4,29,56,71,682643,268200,136871,16767477,13355,16770834,7718,489176,Tag0,unknown
1486772929312,0,-828,-1.8193359375000002E-4,29,56,71,682643,268200,136871,16767477,13355,16770834,7718,489176,Tag0,unknown
1486772929323,0,-813,-1.786376953125E-4,29,56,71,682643,268200,136871,16767477,13355,16770834,7718,489176,Tag0,unknown
1486772929346,0,-1592,-3.4980468749999996E-4,29,56,71,682643,268200,136871,16767477,13355,16770834,7718,489176,Tag0,unknown
1486772929381,0,48,1.0546875E-5,29,56,71,682643,268200,136871,16767477,13355,16770834,7718,489176,Tag0,unknown
1486772929420,0,-337,-7.40478515625E-5,29,56,71,682643,268200,136871,16767477,13355,16770834,7718,489176,Tag0,unknown
1486772929430,0,329,7.229003906250001E-5,29,56,71,682643,268200,136871,16767477,13355,16770834,7718,489176,Tag0,unknown
1486772929464,0,-557,-1.223876953125E-4,29,56,71,682643,268200,136871,16767477,13355,16770834,7718,489176,Tag0,unknown
1486772929475,0,104,2.28515625E-5,29,56,71,682643,268200,136871,16767477,13355,16770834,7718,489176,Tag0,unknown
1486772929494,0,157,3.44970703125E-5,29,56,71,682643,268200,136871,16767477,13355,16770834,7718,489176,Tag0,unknown
1486772929504,0,497,1.0920410156250001E-4,29,56,71,682643,268200,136871,16767477,13355,16770834,7718,489176,Tag0,unknown
1486772929540,0,529,1.162353515625E-4,29,56,71,682643,268200,136871,16767477,13355,16770834,7718,489176,Tag0,unknown
1486772929550,0,515,1.131591796875E-4,29,56,71,682643,268200,136871,16767477,13355,16770834,7718,489176,Tag0,unknown
1486772929577,0,243,5.33935546875E-5,29,56,71,682643,268200,136871,16767477,13355,16770834,7718,489176,Tag0,unknown
1486772929587,0,-484,-1.0634765625000001E-4,29,56,71,682643,268200,136871,16767477,13355,16770834,7718,489176,Tag0,unknown
1486772929614,0,-518,-1.13818359375E-4,29,56,71,682643,268200,136871,16767477,13355,16770834,7718,489176,Tag0,unknown
1486772929626,0,-357,-7.844238281250001E-5,29,56,71,682643,268200,136871,16767477,13355,16770834,7718,489176,Tag0,unknown
1486772929636,0,-562,-1.23486328125E-4,29,56,71,682643,268200,136871,16767477,13355,16770834,7718,489176,Tag0,unknown
1486772929656,0,261,5.73486328125E-5,29,56,71,682643,268200,136871,16767477,13355,16770834,7718,489176,Tag0,unknown
1486772929666,0,341,7.492675781250002E-5,29,56,71,682643,268200,136871,16767477,13355,16770834,7718,489176,Tag0,unknown
1486772929695,0,272,5.9765625000000004E-5,17,47,71,2803205,1572067,204151,157763,160859,324971,16753858,1720741,Tag0,unknown
1486772929705,0,-577,-1.2678222656250002E-4,17,47,71,2803205,1572067,204151,157763,160859,324971,16753858,1720741,Tag0,unknown
1486772929732,0,-492,-1.0810546875E-4,17,47,71,2803205,1572067,204151,157763,160859,324971,16753858,1720741,Tag0,unknown
1486772929742,0,-354,-7.778320312500001E-5,17,47,71,2803205,1572067,204151,157763,160859,324971,16753858,1720741,Tag0,unknown
1486772929764,0,-796,-1.7490234374999998E-4,17,47,71,2803205,1572067,204151,157763,160859,324971,16753858,1720741,Tag0,unknown
1486772929774,0,-284,-6.240234375E-5,17,47,71,2803205,1572067,204151,157763,160859,324971,16753858,1720741,Tag0,unknown
1486772929795,0,-7,-1.5380859375E-6,17,47,71,2803205,1572067,204151,157763,160859,324971,16753858,1720741,Tag0,unknown
1486772929820,0,-127,-2.79052734375E-5,17,47,71,2803205,1572067,204151,157763,160859,324971,16753858,1720741,Tag0,unknown
1486772929830,0,-32,-7.03125E-6,17,47,71,2803205,1572067,204151,157763,160859,324971,16753858,1720741,Tag0,unknown
1486772929860,0,-21,-4.614257812500001E-6,17,47,71,2803205,1572067,204151,157763,160859,324971,16753858,1720741,Tag0,unknown
1486772929870,0,361,7.93212890625E-5,17,47,71,2803205,1572067,204151,157763,160859,324971,16753858,1720741,Tag0,unknown
1486772929897,0,-301,-6.613769531250001E-5,17,47,71,2803205,1572067,204151,157763,160859,324971,16753858,1720741,Tag0,unknown
1486772929907,0,-182,-3.9990234375E-5,17,47,71,2803205,1572067,204151,157763,160859,324971,16753858,1720741,Tag0,unknown
1486772929941,0,-330,-7.2509765625E-5,17,47,71,2803205,1572067,204151,157763,160859,324971,16753858,1720741,Tag0,unknown
1486772929951,0,-63,-1.38427734375E-5,17,47,71,2803205,1572067,204151,157763,160859,324971,16753858,1720741,Tag0,unknown
